time	interval	nano(22)ch2	nano(23)ch2	nano(24)ch2	HP(20)	current_flag	window_position
12:33:31	4066.10465431	-0.0034132354	-0.0034435150	-0.0033646974	0.0000099979	-1	Right Cavity Closed
12:33:33	4068.16747594	0.0034132523	0.0034434479	0.0033644580	-0.0000099975	1	Right Cavity Closed
12:33:35	4070.20889926	-0.0034132522	-0.0034435265	-0.0033646897	0.0000099979	-1	Right Cavity Closed
12:33:37	4072.30900979	0.0034132612	0.0034434806	0.0033644818	-0.0000099975	1	Right Cavity Closed
12:33:40	4074.36900735	-0.0034132784	-0.0034435341	-0.0033647494	0.0000099979	-1	Right Cavity Closed
12:33:42	4076.43069172	0.0034132880	0.0034435047	0.0033644884	-0.0000099974	1	Right Cavity Closed
12:33:44	4078.47316766	-0.0034133093	-0.0034435822	-0.0033647450	0.0000099978	-1	Right Cavity Closed
12:33:46	4080.53072119	0.0034132895	0.0034434506	0.0033645177	-0.0000099975	1	Right Cavity Closed
12:33:48	4082.59367728	-0.0034133177	-0.0034435571	-0.0033648019	0.0000099979	-1	Right Cavity Closed
12:33:50	4084.64178181	0.0034133225	0.0034435216	0.0033645536	-0.0000099976	1	Right Cavity Closed
12:33:52	4086.68387961	-0.0034133376	-0.0034435925	-0.0033648306	0.0000099979	-1	Right Cavity Closed
12:33:54	4088.74710083	0.0034133336	0.0034434872	0.0033645796	-0.0000099975	1	Right Cavity Closed
12:33:56	4090.79025435	-0.0034133554	-0.0034435778	-0.0033648400	0.0000099979	-1	Right Cavity Closed
12:33:58	4092.85212970	0.0034133299	0.0034434992	0.0033645873	-0.0000099975	1	Right Cavity Closed
12:34:00	4094.90417027	-0.0034133727	-0.0034435975	-0.0033648604	0.0000099980	-1	Right Cavity Closed
12:34:02	4096.97636509	0.0034133404	0.0034435232	0.0033645928	-0.0000099974	1	Right Cavity Closed
12:34:04	4099.02904487	-0.0034133853	-0.0034436313	-0.0033648621	0.0000099979	-1	Right Cavity Closed
12:34:06	4101.09224677	0.0034133802	0.0034435833	0.0033646067	-0.0000099975	1	Right Cavity Closed
12:34:08	4103.14703107	-0.0034134088	-0.0034436466	-0.0033648875	0.0000099980	-1	Right Cavity Closed
12:34:10	4105.21604180	0.0034134069	0.0034436242	0.0033646310	-0.0000099974	1	Right Cavity Closed
12:34:12	4107.25982428	-0.0034134293	-0.0034436952	-0.0033648975	0.0000099980	-1	Right Cavity Closed
12:34:15	4109.33523512	0.0034134205	0.0034436319	0.0033646746	-0.0000099975	1	Right Cavity Closed
12:34:17	4111.38674045	-0.0034134529	-0.0034437290	-0.0033649356	0.0000099979	-1	Right Cavity Closed
12:34:19	4113.43849468	0.0034134541	0.0034436499	0.0033647072	-0.0000099974	1	Right Cavity Closed
12:34:21	4115.48153901	-0.0034134529	-0.0034437318	-0.0033649395	0.0000099979	-1	Right Cavity Closed
12:34:23	4117.55441189	0.0034134703	0.0034436657	0.0033647089	-0.0000099974	1	Right Cavity Closed
12:34:25	4119.59699130	-0.0034134817	-0.0034437547	-0.0033649687	0.0000099979	-1	Right Cavity Closed
12:34:27	4121.66852903	0.0034134740	0.0034436614	0.0033647122	-0.0000099975	1	Right Cavity Closed
12:34:29	4123.72261190	-0.0034135073	-0.0034437820	-0.0033649759	0.0000099979	-1	Right Cavity Closed
12:34:31	4125.78434944	0.0034135059	0.0034437433	0.0033647304	-0.0000099975	1	Right Cavity Closed
12:34:33	4127.83631897	-0.0034135204	-0.0034438279	-0.0033649809	0.0000099979	-1	Right Cavity Closed
12:34:35	4129.89696169	0.0034135368	0.0034437591	0.0033647697	-0.0000099975	1	Right Cavity Closed
12:34:37	4131.94943976	-0.0034135466	-0.0034438257	-0.0033650301	0.0000099978	-1	Right Cavity Closed
12:34:39	4134.02191591	0.0034135437	0.0034437930	0.0033647752	-0.0000099974	1	Right Cavity Closed
12:34:41	4136.06425309	-0.0034135608	-0.0034438584	-0.0033650444	0.0000099980	-1	Right Cavity Closed
12:34:43	4138.13369703	0.0034135625	0.0034438104	0.0033647807	-0.0000099974	1	Right Cavity Closed
12:34:45	4140.17718101	-0.0034135943	-0.0034438928	-0.0033650632	0.0000099980	-1	Right Cavity Closed
12:34:47	4142.24008918	0.0034135746	0.0034438093	0.0033648000	-0.0000099975	1	Right Cavity Closed
12:34:49	4144.28394222	-0.0034136038	-0.0034438710	-0.0033650776	0.0000099979	-1	Right Cavity Closed
12:34:52	4146.36547637	0.0034136128	0.0034438443	0.0033648581	-0.0000099975	1	Right Cavity Closed
12:34:54	4148.41762924	-0.0034136284	-0.0034439049	-0.0033651036	0.0000099979	-1	Right Cavity Closed
12:34:56	4150.46931481	0.0034136207	0.0034438716	0.0033648774	-0.0000099975	1	Right Cavity Closed
12:34:58	4152.51130962	-0.0034136499	-0.0034439343	-0.0033651572	0.0000099979	-1	Right Cavity Closed
12:35:00	4154.56790018	0.0034136516	0.0034438579	0.0033649128	-0.0000099975	1	Right Cavity Closed
12:35:02	4156.63974738	-0.0034136535	-0.0034439436	-0.0033651583	0.0000099979	-1	Right Cavity Closed
12:35:04	4158.70004964	0.0034136563	0.0034438765	0.0033649128	-0.0000099976	1	Right Cavity Closed
12:35:06	4160.77190781	-0.0034136677	-0.0034439627	-0.0033651732	0.0000099979	-1	Right Cavity Closed
12:35:08	4162.82387590	0.0034136919	0.0034439262	0.0033649432	-0.0000099975	1	Right Cavity Closed
12:35:10	4164.87775803	-0.0034136939	-0.0034439693	-0.0033652141	0.0000099979	-1	Right Cavity Closed
12:35:12	4166.93737483	0.0034137014	0.0034439398	0.0033649465	-0.0000099975	1	Right Cavity Closed
12:35:14	4168.98050547	-0.0034137059	-0.0034439698	-0.0033652080	0.0000099979	-1	Right Cavity Closed
12:35:16	4171.04102278	0.0034137098	0.0034439453	0.0033649807	-0.0000099974	1	Right Cavity Closed
12:35:18	4173.11215949	-0.0034137253	-0.0034440179	-0.0033652450	0.0000099978	-1	Right Cavity Closed
12:35:20	4175.18198323	0.0034137370	0.0034439562	0.0033649940	-0.0000099974	1	Right Cavity Closed
12:35:22	4177.22510242	-0.0034137452	-0.0034440157	-0.0033652621	0.0000099979	-1	Right Cavity Closed
12:35:24	4179.28410339	0.0034137281	0.0034439841	0.0033649973	-0.0000099975	1	Right Cavity Closed
12:35:27	4181.33552146	-0.0034137447	-0.0034440408	-0.0033652693	0.0000099978	-1	Right Cavity Closed
12:35:29	4183.39863133	0.0034137585	0.0034439906	0.0033650310	-0.0000099974	1	Right Cavity Closed
12:35:31	4185.44157434	-0.0034137704	-0.0034440616	-0.0033652743	0.0000099978	-1	Right Cavity Closed
12:35:33	4187.50175667	0.0034137569	0.0034439775	0.0033650664	-0.0000099974	1	Right Cavity Closed
12:35:35	4189.55499196	-0.0034137903	-0.0034440752	-0.0033653334	0.0000099979	-1	Right Cavity Closed
12:35:37	4191.61529684	0.0034137868	0.0034440059	0.0033650763	-0.0000099975	1	Right Cavity Closed
12:35:39	4193.66711187	-0.0034138076	-0.0034440779	-0.0033653378	0.0000099979	-1	Right Cavity Closed
12:35:41	4195.72720385	0.0034138172	0.0034440474	0.0033651172	-0.0000099974	1	Right Cavity Closed
12:35:43	4197.78963304	-0.0034138202	-0.0034440932	-0.0033653577	0.0000099979	-1	Right Cavity Closed
12:35:45	4199.85824132	0.0034138386	0.0034440867	0.0033651321	-0.0000099975	1	Right Cavity Closed
12:35:47	4201.92242336	-0.0034138490	-0.0034441489	-0.0033654064	0.0000099979	-1	Right Cavity Closed
12:35:49	4203.97216487	0.0034138680	0.0034441091	0.0033651443	-0.0000099975	1	Right Cavity Closed
12:35:51	4206.02361202	-0.0034138589	-0.0034441336	-0.0033654069	0.0000099978	-1	Right Cavity Closed
12:35:53	4208.07670045	0.0034138863	0.0034441009	0.0033651763	-0.0000099976	1	Right Cavity Closed
12:35:55	4210.13163829	-0.0034138883	-0.0034441866	-0.0033654207	0.0000099980	-1	Right Cavity Closed
12:35:57	4212.19335961	0.0034138968	0.0034441271	0.0033651802	-0.0000099974	1	Right Cavity Closed
12:35:59	4214.23541570	-0.0034139181	-0.0034442057	-0.0033654671	0.0000099979	-1	Right Cavity Closed
12:36:01	4216.28933024	0.0034139382	0.0034441681	0.0033652421	-0.0000099975	1	Right Cavity Closed
12:36:04	4218.33243084	-0.0034139789	-0.0034442423	-0.0033655020	0.0000099979	-1	Right Cavity Closed
12:36:06	4220.39283085	0.0034139393	0.0034441511	0.0033652338	-0.0000099975	1	Right Cavity Closed
12:36:08	4222.46330953	-0.0034139569	-0.0034442679	-0.0033654870	0.0000099979	-1	Right Cavity Closed
12:36:10	4224.51342964	0.0034139665	0.0034441937	0.0033652703	-0.0000099975	1	Right Cavity Closed
12:36:12	4226.57732320	-0.0034139669	-0.0034442789	-0.0033655290	0.0000099979	-1	Right Cavity Closed
12:36:14	4228.64162111	0.0034139833	0.0034442128	0.0033653062	-0.0000099975	1	Right Cavity Closed
12:36:16	4230.69400072	-0.0034139999	-0.0034442832	-0.0033655594	0.0000099978	-1	Right Cavity Closed
12:36:18	4232.77350688	0.0034140006	0.0034442177	0.0033652797	-0.0000099974	1	Right Cavity Closed
12:36:20	4234.80412459	-0.0034140240	-0.0034443138	-0.0033655589	0.0000099979	-1	Right Cavity Closed
12:36:22	4236.86284709	0.0034140215	0.0034442483	0.0033653178	-0.0000099975	1	Right Cavity Closed
12:36:24	4238.90663099	-0.0034140502	-0.0034443285	-0.0033655876	0.0000099979	-1	Right Cavity Closed
12:36:26	4240.98454165	0.0034140619	0.0034442740	0.0033653382	-0.0000099975	1	Right Cavity Closed
12:36:28	4243.03690314	-0.0034140596	-0.0034443586	-0.0033655804	0.0000099979	-1	Right Cavity Closed
12:36:30	4245.09725523	0.0034140755	0.0034443007	0.0033653587	-0.0000099975	1	Right Cavity Closed
12:36:32	4247.15139198	-0.0034140884	-0.0034443673	-0.0033656191	0.0000099980	-1	Right Cavity Closed
12:36:34	4249.21101761	0.0034140797	0.0034442833	0.0033653780	-0.0000099974	1	Right Cavity Closed
12:36:36	4251.27284837	-0.0034141120	-0.0034443826	-0.0033656296	0.0000099979	-1	Right Cavity Closed
12:36:39	4253.33615756	0.0034140985	0.0034443308	0.0033653802	-0.0000099974	1	Right Cavity Closed
12:36:41	4255.37784362	-0.0034141125	-0.0034444132	-0.0033656567	0.0000099979	-1	Right Cavity Closed
12:36:43	4257.44892740	0.0034141378	0.0034443564	0.0033654443	-0.0000099974	1	Right Cavity Closed
12:36:45	4259.50065660	-0.0034141497	-0.0034444634	-0.0033656727	0.0000099979	-1	Right Cavity Closed
12:36:47	4261.55982780	0.0034141661	0.0034443968	0.0033654526	-0.0000099975	1	Right Cavity Closed
12:36:49	4263.61131763	-0.0034141822	-0.0034444847	-0.0033657069	0.0000099979	-1	Right Cavity Closed
12:36:51	4265.70332193	0.0034141876	0.0034444225	0.0033654548	-0.0000099976	1	Right Cavity Closed
12:36:53	4267.75404310	-0.0034142142	-0.0034445196	-0.0033657241	0.0000099979	-1	Right Cavity Closed
12:36:55	4269.81214237	0.0034142049	0.0034444531	0.0033654880	-0.0000099975	1	Right Cavity Closed
12:36:57	4271.87355876	-0.0034142435	-0.0034445682	-0.0033657307	0.0000099980	-1	Right Cavity Closed
12:36:59	4273.93532133	0.0034142327	0.0034444825	0.0033654985	-0.0000099975	1	Right Cavity Closed
12:37:01	4275.98771977	-0.0034142671	-0.0034445688	-0.0033657727	0.0000099978	-1	Right Cavity Closed
12:37:03	4278.05140638	0.0034142620	0.0034445240	0.0033655416	-0.0000099976	1	Right Cavity Closed
12:37:05	4280.10352254	-0.0034142833	-0.0034445988	-0.0033657766	0.0000099980	-1	Right Cavity Closed
12:37:07	4282.17307281	0.0034142814	0.0034445257	0.0033655487	-0.0000099975	1	Right Cavity Closed
12:37:09	4284.21439409	-0.0034143038	-0.0034445955	-0.0033658097	0.0000099980	-1	Right Cavity Closed
12:37:11	4286.27314186	0.0034142982	0.0034445672	0.0033655510	-0.0000099975	1	Right Cavity Closed
12:37:14	4288.32628059	-0.0034143467	-0.0034446551	-0.0033658407	0.0000099979	-1	Right Cavity Closed
12:37:16	4290.38843656	0.0034143469	0.0034445956	0.0033656062	-0.0000099975	1	Right Cavity Closed
12:37:18	4292.44086695	-0.0034143604	-0.0034446813	-0.0033658357	0.0000099979	-1	Right Cavity Closed
12:37:20	4294.51286435	0.0034143663	0.0034446201	0.0033656012	-0.0000099974	1	Right Cavity Closed
12:37:22	4296.56596923	-0.0034143860	-0.0034447206	-0.0033658534	0.0000099979	-1	Right Cavity Closed
12:37:24	4298.62517381	0.0034143977	0.0034446376	0.0033656515	-0.0000099974	1	Right Cavity Closed
12:37:26	4300.67783427	-0.0034144096	-0.0034447435	-0.0033659186	0.0000099979	-1	Right Cavity Closed
12:37:28	4302.73726988	0.0034144051	0.0034446709	0.0033656438	-0.0000099975	1	Right Cavity Closed
12:37:30	4304.77788973	-0.0034144248	-0.0034447572	-0.0033659064	0.0000099979	-1	Right Cavity Closed
12:37:32	4306.83805299	0.0034144187	0.0034446868	0.0033656769	-0.0000099975	1	Right Cavity Closed
12:37:34	4308.88064766	-0.0034144468	-0.0034447659	-0.0033659567	0.0000099980	-1	Right Cavity Closed
12:37:36	4310.94196105	0.0034144370	0.0034447141	0.0033656731	-0.0000099974	1	Right Cavity Closed
12:37:38	4313.00454473	-0.0034144583	-0.0034447888	-0.0033659412	0.0000099978	-1	Right Cavity Closed
12:37:40	4315.05646348	0.0034144789	0.0034447250	0.0033657106	-0.0000099974	1	Right Cavity Closed
